team,year,conference,is_national_champion,conference_champion,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent,win_percentage,yards_per_game,yards_allowed_per_game,yard_differential,turnover_margin,first_down_differential,third_down_conversion_rate,fourth_down_conversion_rate,rushing_yards_per_attempt,passing_yards_per_attempt,completion_percentage,offensive_efficiency,defensive_efficiency,win_strength,consistency_score,pythagorean_expectation,margin_of_victory,turnovers_per_game,turnover_margin_per_game,offensive_balance,defensive_pressure,conference_strength,conference_rank,conference_dominance,prev_year_win_pct,prev_year_yards_per_game,prev_year_yard_differential,win_pct_3yr,yards_per_game_3yr,win_pct_trend
Michigan State,2020.0,B1G,0.0,None,113.0,149.0,5.0,6.0,12.0,11.0,8.0,5.0,5.0,8.0,7.0,0.0,2.0,107.0,171.0,12.0,5.0,0.0,0.0,370.0,412.0,19.0,17.0,1672.0,1685.0,243.0,246.0,132.0,150.0,5.0,12.0,11.0,8.0,48.0,44.0,456.0,353.0,11440.0,13661.0,0.0,2.0,32.0,257.0,4.0,15.0,238.0,279.0,2.0,20.0,645.0,1102.0,12.0,16.0,43.0,51.0,37.0,41.0,113.0,105.0,2317.0,2787.0,20.0,10.0,,331.0,398.1428571428572,-470.0,-10.0,-36.0,0.3274336283185841,0.4166666666666667,2.7100840336134455,6.8806584362139915,0.5432098765432098,331.0,398.14285714285717,,,0.3922840877486813,-67.14285714285714,2.857142857142857,-1.4285714285714286,0.27837721191195514,55.0,,,,,371.9230769230769,656.0,,348.3333333333333,
Michigan State,2021.0,B1G,0.0,None,271.0,316.0,14.0,24.0,20.0,37.0,8.0,10.0,12.0,8.0,13.0,2.0,1.0,232.0,67.0,10.0,10.0,0.0,0.0,534.0,496.0,29.0,28.0,3298.0,4222.0,400.0,579.0,243.0,380.0,10.0,10.0,27.0,27.0,90.0,76.0,831.0,602.0,22213.0,24587.0,2.0,0.0,237.0,124.0,13.0,18.0,479.0,446.0,23.0,10.0,2283.0,1519.0,43.0,21.0,85.0,73.0,72.0,85.0,180.0,213.0,5581.0,5741.0,18.0,20.0,,429.3076923076923,441.61538461538464,-160.0,2.0,-45.0,0.4,0.7,4.766179540709812,8.245,0.6075,429.3076923076923,441.61538461538464,,,0.48325898719439364,-12.307692307692308,1.3846153846153846,0.15384615384615385,0.4090664755420176,128.0,,,,,331.0,-470.0,,377.4102564102564,
Michigan State,2022.0,B1G,0.0,None,241.0,272.0,12.0,16.0,28.0,26.0,4.0,10.0,14.0,8.0,12.0,1.0,0.0,32.0,60.0,12.0,2.0,0.0,1.0,424.0,640.0,24.0,33.0,2880.0,2855.0,412.0,360.0,258.0,239.0,2.0,12.0,23.0,26.0,69.0,89.0,654.0,759.0,18864.0,24302.0,0.0,0.0,158.0,89.0,17.0,15.0,361.0,500.0,16.0,14.0,1356.0,2147.0,29.0,18.0,76.0,58.0,59.0,77.0,152.0,177.0,4236.0,5002.0,16.0,12.0,,353.0,416.8333333333333,-766.0,-4.0,-31.0,0.3881578947368421,0.4285714285714285,3.7562326869806095,6.990291262135922,0.6262135922330098,353.0,416.8333333333333,,,0.40276975950946015,-63.833333333333336,1.3333333333333333,-0.3333333333333333,0.32011331444759206,105.0,,,,,429.3076923076923,-160.0,,371.10256410256414,
Michigan State,2023.0,B1G,0.0,None,198.0,253.0,10.0,10.0,20.0,14.0,9.0,7.0,7.0,9.0,12.0,0.0,1.0,22.0,146.0,13.0,9.0,0.0,0.0,320.0,180.0,17.0,8.0,2366.0,2849.0,381.0,366.0,222.0,226.0,9.0,13.0,14.0,24.0,81.0,57.0,708.0,580.0,20224.0,22976.0,0.0,1.0,89.0,195.0,13.0,18.0,371.0,440.0,7.0,14.0,1064.0,1827.0,30.0,24.0,67.0,79.0,49.0,54.0,161.0,156.0,3430.0,4676.0,22.0,16.0,,285.8333333333333,389.6666666666667,-1246.0,-6.0,-55.0,0.3043478260869565,0.5,2.8679245283018866,6.20997375328084,0.5826771653543307,285.8333333333333,389.6666666666667,,,0.32422505846046745,-103.83333333333333,1.8333333333333333,-0.5,0.31020408163265306,97.0,,,,,353.0,-766.0,,356.04700854700855,
Michigan State,2024.0,B1G,0.0,None,226.0,224.0,12.0,14.0,23.0,20.0,6.0,2.0,2.0,6.0,12.0,1.0,0.0,214.0,132.0,13.0,9.0,0.0,0.0,168.0,269.0,11.0,13.0,2617.0,2483.0,354.0,339.0,212.0,206.0,9.0,13.0,13.0,20.0,80.0,50.0,760.0,407.0,22256.0,20944.0,0.0,0.0,50.0,221.0,9.0,21.0,389.0,398.0,11.0,19.0,1421.0,1519.0,19.0,34.0,66.0,77.0,59.0,70.0,154.0,159.0,4038.0,4002.0,19.0,11.0,,336.5,333.5,36.0,-8.0,2.0,0.3831168831168831,0.5217391304347826,3.652956298200514,7.392655367231638,0.5988700564971752,336.5,333.5,,,0.505305806440244,3.0,1.5833333333333333,-0.6666666666666666,0.35190688459633485,85.0,,,,,285.8333333333333,-1246.0,,325.1111111111111,
Middle Tennessee,2018.0,CUSA,0.0,None,291.0,280.0,17.0,10.0,32.0,26.0,9.0,8.0,6.0,8.0,14.0,4.0,1.0,360.0,159.0,11.0,16.0,0.0,0.0,78.0,896.0,5.0,47.0,3639.0,2985.0,485.0,432.0,334.0,248.0,16.0,11.0,29.0,27.0,75.0,82.0,712.0,716.0,25567.0,24842.0,1.0,1.0,115.0,148.0,8.0,13.0,501.0,539.0,15.0,17.0,1803.0,2311.0,36.0,41.0,92.0,98.0,75.0,94.0,200.0,207.0,5442.0,5296.0,20.0,24.0,,388.7142857142857,378.2857142857143,146.0,4.0,11.0,0.375,0.53125,3.5988023952095807,7.503092783505155,0.688659793814433,388.7142857142857,378.2857142857143,,,0.5161073563951943,10.428571428571429,1.4285714285714286,0.2857142857142857,0.33131201764057333,128.0,,,,,394.43589743589746,134.5,,388.7142857142857,
Middle Tennessee,2019.0,CUSA,0.0,None,247.0,278.0,9.0,17.0,17.0,29.0,5.0,9.0,17.0,7.0,12.0,1.0,0.0,68.0,67.0,9.0,8.0,0.0,0.0,163.0,754.0,39.0,43.0,2815.0,3184.0,365.0,415.0,225.0,271.0,8.0,9.0,22.0,23.0,57.0,68.0,511.0,563.0,19270.0,23592.0,0.0,1.0,11.0,143.0,4.0,22.0,406.0,473.0,18.0,19.0,2085.0,2328.0,15.0,25.0,101.0,83.0,52.0,78.0,148.0,179.0,4900.0,5512.0,14.0,17.0,,408.3333333333333,459.3333333333333,-612.0,3.0,-31.0,0.3513513513513513,0.5294117647058824,5.135467980295567,7.712328767123288,0.6164383561643836,408.3333333333333,459.3333333333333,,,0.43071591955118427,-51.0,1.1666666666666667,0.25,0.42551020408163265,116.0,,,,,388.7142857142857,146.0,,398.5238095238095,
Middle Tennessee,2020.0,CUSA,0.0,None,180.0,208.0,6.0,6.0,12.0,10.0,6.0,6.0,6.0,6.0,9.0,0.0,1.0,138.0,148.0,10.0,8.0,0.0,0.0,395.0,669.0,24.0,33.0,2074.0,2017.0,311.0,281.0,205.0,167.0,8.0,10.0,13.0,19.0,51.0,50.0,470.0,433.0,15837.0,16445.0,0.0,0.0,18.0,72.0,7.0,14.0,323.0,382.0,11.0,21.0,1202.0,1997.0,19.0,23.0,45.0,62.0,54.0,75.0,128.0,140.0,3276.0,4014.0,16.0,14.0,,364.0,446.0,-738.0,-2.0,-28.0,0.421875,0.5,3.721362229102167,6.668810289389068,0.6591639871382636,364.0,446.0,,,0.38189768962698684,-82.0,1.7777777777777777,-0.2222222222222222,0.3669108669108669,64.0,,,,,408.3333333333333,-612.0,,387.015873015873,
Middle Tennessee,2021.0,CUSA,0.0,None,258.0,262.0,15.0,14.0,31.0,26.0,8.0,15.0,16.0,9.0,13.0,3.0,1.0,314.0,164.0,13.0,17.0,0.0,0.0,333.0,937.0,18.0,51.0,3100.0,3075.0,463.0,491.0,296.0,287.0,17.0,13.0,28.0,23.0,86.0,82.0,736.0,676.0,23574.0,23226.0,2.0,0.0,341.0,227.0,23.0,24.0,457.0,450.0,15.0,17.0,1608.0,1781.0,32.0,27.0,89.0,86.0,58.0,70.0,185.0,190.0,4708.0,4856.0,21.0,32.0,,362.15384615384613,373.53846153846155,-148.0,11.0,-4.0,0.3135135135135135,0.4838709677419355,3.5185995623632387,6.695464362850972,0.6393088552915767,362.15384615384613,373.53846153846155,,,0.4816692395872419,-11.384615384615385,1.6153846153846154,0.8461538461538461,0.3415463041631266,121.0,,,,,364.0,-738.0,,378.16239316239313,
Middle Tennessee,2022.0,CUSA,0.0,None,262.0,279.0,21.0,17.0,36.0,36.0,7.0,10.0,16.0,13.0,13.0,4.0,2.0,246.0,179.0,11.0,20.0,0.0,1.0,348.0,1057.0,16.0,54.0,3442.0,3793.0,512.0,509.0,341.0,293.0,20.0,11.0,21.0,29.0,86.0,92.0,765.0,876.0,22388.0,24354.0,2.0,0.0,224.0,129.0,23.0,22.0,451.0,452.0,20.0,14.0,1423.0,1518.0,35.0,37.0,83.0,98.0,69.0,75.0,202.0,196.0,4865.0,5311.0,18.0,30.0,,374.2307692307692,408.53846153846155,-446.0,12.0,-17.0,0.3415841584158416,0.5833333333333334,3.155210643015521,6.72265625,0.666015625,374.2307692307692,408.53846153846155,,,0.4482161452055199,-34.30769230769231,1.3846153846153846,0.9230769230769231,0.292497430626927,118.0,,,,,362.15384615384613,-148.0,,366.79487179487177,
Middle Tennessee,2023.0,CUSA,0.0,None,232.0,253.0,10.0,9.0,22.0,16.0,8.0,8.0,8.0,8.0,12.0,0.0,1.0,96.0,194.0,13.0,8.0,0.0,0.0,260.0,556.0,14.0,33.0,3187.0,2994.0,438.0,429.0,295.0,268.0,8.0,13.0,23.0,19.0,81.0,77.0,675.0,661.0,20553.0,22647.0,0.0,1.0,120.0,189.0,11.0,21.0,384.0,435.0,13.0,20.0,1506.0,1753.0,23.0,32.0,70.0,79.0,72.0,81.0,182.0,182.0,4693.0,4747.0,21.0,16.0,,391.0833333333333,395.5833333333333,-54.0,-5.0,-21.0,0.3956043956043956,0.4545454545454545,3.921875,7.276255707762557,0.6735159817351598,391.0833333333333,395.5833333333333,,,0.4932217396468724,-4.5,1.75,-0.4166666666666667,0.3209034732580439,93.0,,,,,374.2307692307692,-446.0,,375.8226495726496,
Middle Tennessee,2024.0,CUSA,0.0,None,218.0,281.0,13.0,8.0,27.0,16.0,9.0,5.0,5.0,8.0,12.0,0.0,1.0,42.0,95.0,10.0,5.0,0.0,0.0,527.0,541.0,30.0,30.0,3133.0,3026.0,427.0,343.0,273.0,231.0,5.0,10.0,16.0,27.0,88.0,66.0,735.0,611.0,21782.0,21418.0,1.0,0.0,111.0,139.0,12.0,19.0,335.0,462.0,10.0,26.0,1086.0,2369.0,20.0,30.0,55.0,71.0,62.0,72.0,162.0,149.0,4219.0,5395.0,19.0,10.0,,351.5833333333333,449.5833333333333,-1176.0,-9.0,-63.0,0.382716049382716,0.4814814814814814,3.2417910447761193,7.337236533957846,0.639344262295082,351.5833333333333,449.5833333333333,,,0.3583063911536829,-98.0,1.5833333333333333,-0.75,0.2574069684759422,75.0,,,,,391.0833333333333,-54.0,,372.29914529914527,
Minnesota,2018.0,B1G,0.0,None,269.0,236.0,10.0,15.0,20.0,24.0,11.0,10.0,10.0,11.0,13.0,0.0,1.0,88.0,78.0,14.0,11.0,0.0,0.0,679.0,673.0,29.0,32.0,2714.0,2761.0,346.0,409.0,190.0,265.0,11.0,14.0,20.0,21.0,51.0,71.0,508.0,679.0,24933.0,21725.0,2.0,0.0,267.0,10.0,12.0,9.0,522.0,436.0,24.0,20.0,2225.0,2254.0,21.0,25.0,68.0,60.0,66.0,65.0,167.0,176.0,4939.0,5015.0,25.0,21.0,,379.9230769230769,385.7692307692308,-76.0,-4.0,33.0,0.3952095808383233,0.5,4.262452107279693,7.84393063583815,0.5491329479768786,379.9230769230769,385.7692307692308,,,0.49095319257425246,-5.846153846153846,1.9230769230769231,-0.3076923076923077,0.45049605183235475,89.0,,,,,394.43589743589746,134.5,,379.9230769230769,
Minnesota,2019.0,B1G,0.0,None,295.0,229.0,13.0,10.0,20.0,18.0,7.0,5.0,8.0,12.0,13.0,3.0,1.0,240.0,151.0,8.0,14.0,0.0,1.0,344.0,947.0,19.0,44.0,3293.0,2395.0,323.0,357.0,212.0,200.0,14.0,8.0,31.0,14.0,55.0,67.0,502.0,554.0,26620.0,20113.0,0.0,0.0,37.0,1.0,11.0,6.0,560.0,430.0,25.0,18.0,2323.0,1590.0,38.0,33.0,72.0,88.0,78.0,62.0,161.0,167.0,5616.0,3985.0,15.0,19.0,,432.0,306.53846153846155,1631.0,4.0,66.0,0.484472049689441,0.65,4.148214285714285,10.195046439628484,0.6563467492260062,432.0,306.53846153846155,,,0.6927708043433003,125.46153846153847,1.1538461538461537,0.3076923076923077,0.41363960113960113,110.0,,,,,379.9230769230769,-76.0,,405.96153846153845,
Minnesota,2020.0,B1G,0.0,None,151.0,143.0,7.0,3.0,13.0,5.0,2.0,2.0,2.0,2.0,7.0,0.0,0.0,30.0,94.0,5.0,5.0,0.0,0.0,248.0,256.0,14.0,20.0,1394.0,1461.0,184.0,192.0,107.0,123.0,4.0,5.0,7.0,11.0,32.0,43.0,288.0,434.0,14263.0,10840.0,0.0,0.0,21.0,2.0,6.0,1.0,298.0,230.0,19.0,16.0,1350.0,1436.0,8.0,13.0,15.0,38.0,41.0,29.0,86.0,72.0,2744.0,2897.0,7.0,7.0,,392.0,413.8571428571428,-153.0,0.0,8.0,0.4767441860465116,0.5384615384615384,4.530201342281879,7.576086956521739,0.5815217391304348,392.0,413.85714285714283,,,0.46789576567224644,-21.857142857142858,1.0,0.0,0.49198250728862974,23.0,,,,,432.0,1631.0,,401.3076923076923,
Minnesota,2021.0,B1G,0.0,None,259.0,202.0,9.0,7.0,15.0,19.0,4.0,8.0,10.0,5.0,13.0,0.0,1.0,99.0,43.0,9.0,8.0,0.0,0.0,289.0,300.0,20.0,25.0,2106.0,2356.0,256.0,369.0,152.0,205.0,8.0,9.0,12.0,15.0,58.0,60.0,589.0,570.0,27644.0,19156.0,0.0,0.0,136.0,21.0,16.0,10.0,602.0,376.0,27.0,11.0,2575.0,1268.0,25.0,22.0,58.0,64.0,75.0,57.0,170.0,164.0,4681.0,3624.0,13.0,16.0,,360.0769230769231,278.7692307692308,1057.0,3.0,57.0,0.4411764705882353,0.6,4.277408637873754,8.2265625,0.59375,360.0769230769231,278.7692307692308,,,0.6471561715666957,81.3076923076923,1.0,0.23076923076923078,0.5500961333048494,83.0,,,,,392.0,-153.0,,394.6923076923077,
Minnesota,2022.0,B1G,0.0,None,280.0,199.0,6.0,15.0,11.0,27.0,4.0,4.0,7.0,8.0,13.0,1.0,0.0,201.0,108.0,9.0,14.0,0.0,0.0,543.0,194.0,23.0,10.0,2369.0,2414.0,281.0,394.0,172.0,229.0,14.0,9.0,12.0,8.0,46.0,65.0,413.0,542.0,26890.0,19872.0,0.0,0.0,78.0,52.0,13.0,11.0,582.0,376.0,33.0,10.0,2696.0,1417.0,19.0,15.0,43.0,54.0,87.0,46.0,168.0,165.0,5065.0,3831.0,13.0,18.0,,389.61538461538464,294.6923076923077,1234.0,5.0,81.0,0.5178571428571429,0.5454545454545454,4.632302405498282,8.430604982206406,0.6120996441281139,389.61538461538464,294.6923076923077,,,0.6596581077870197,94.92307692307692,1.0,0.38461538461538464,0.5322803553800592,62.0,,,,,360.0769230769231,1057.0,,380.56410256410254,
Minnesota,2023.0,B1G,0.0,None,237.0,240.0,14.0,8.0,17.0,10.0,6.0,7.0,7.0,6.0,13.0,0.0,2.0,114.0,136.0,11.0,12.0,0.0,0.0,362.0,180.0,25.0,8.0,1864.0,2851.0,312.0,390.0,164.0,244.0,12.0,11.0,16.0,23.0,39.0,69.0,352.0,643.0,24863.0,21937.0,0.0,0.0,111.0,55.0,9.0,11.0,505.0,414.0,13.0,19.0,2048.0,1938.0,24.0,21.0,49.0,52.0,62.0,80.0,176.0,174.0,3912.0,4789.0,17.0,19.0,,300.9230769230769,368.38461538461536,-877.0,2.0,-3.0,0.3522727272727273,0.8235294117647058,4.0554455445544555,5.9743589743589745,0.5256410256410257,300.9230769230769,368.38461538461536,,,0.3823969575551889,-67.46153846153847,1.3076923076923077,0.15384615384615385,0.523517382413088,73.0,,,,,389.61538461538464,1234.0,,350.20512820512823,
Minnesota,2024.0,B1G,0.0,None,264.0,208.0,11.0,7.0,12.0,17.0,6.0,4.0,4.0,6.0,13.0,2.0,0.0,239.0,61.0,6.0,17.0,0.0,0.0,401.0,209.0,21.0,10.0,2889.0,2289.0,411.0,373.0,273.0,220.0,17.0,6.0,20.0,11.0,63.0,65.0,488.0,638.0,24915.0,21885.0,0.0,0.0,196.0,138.0,25.0,17.0,402.0,406.0,18.0,14.0,1505.0,1426.0,28.0,26.0,66.0,73.0,75.0,67.0,168.0,173.0,4394.0,3715.0,12.0,21.0,,338.0,285.7692307692308,679.0,9.0,56.0,0.4464285714285714,0.9166666666666666,3.743781094527363,7.029197080291971,0.6642335766423357,338.0,285.7692307692308,,,0.5981664883320443,52.23076923076923,0.9230769230769231,0.6923076923076923,0.3425125170687301,94.0,,,,,300.9230769230769,-877.0,,342.8461538461538,
Mississippi State,2018.0,SEC,0.0,None,233.0,199.0,6.0,8.0,16.0,23.0,3.0,7.0,6.0,2.0,13.0,0.0,0.0,102.0,121.0,10.0,13.0,0.0,0.0,437.0,806.0,22.0,36.0,2264.0,2184.0,323.0,398.0,165.0,220.0,13.0,10.0,22.0,8.0,73.0,59.0,687.0,455.0,22364.0,20832.0,0.0,0.0,117.0,52.0,20.0,8.0,514.0,431.0,26.0,7.0,2906.0,1237.0,35.0,22.0,96.0,52.0,64.0,42.0,157.0,164.0,5170.0,3421.0,13.0,20.0,,397.6923076923077,263.15384615384613,1749.0,7.0,34.0,0.4076433121019108,0.375,5.653696498054475,7.0092879256965945,0.5108359133126935,397.6923076923077,263.15384615384613,,,0.726843696448748,134.53846153846155,1.0,0.5384615384615384,0.5620889748549323,131.0,,,,,394.43589743589746,134.5,,397.6923076923077,
Mississippi State,2019.0,SEC,0.0,None,279.0,264.0,7.0,9.0,18.0,17.0,13.0,14.0,18.0,18.0,13.0,2.0,0.0,163.0,132.0,10.0,10.0,0.0,1.0,430.0,807.0,26.0,42.0,2333.0,3208.0,315.0,368.0,186.0,224.0,10.0,10.0,19.0,22.0,72.0,64.0,578.0,558.0,24701.0,21912.0,0.0,0.0,48.0,165.0,11.0,19.0,529.0,455.0,27.0,25.0,2868.0,1979.0,30.0,39.0,90.0,90.0,58.0,58.0,149.0,150.0,5201.0,5187.0,23.0,24.0,,400.0769230769231,399.0,14.0,1.0,15.0,0.3892617449664429,0.3888888888888889,5.421550094517959,7.406349206349207,0.5904761904761905,400.0769230769231,399.0,,,0.5015970305763248,1.0769230769230769,1.7692307692307692,0.07692307692307693,0.5514324168429148,120.0,,,,,397.6923076923077,1749.0,,398.88461538461536,
Mississippi State,2020.0,SEC,0.0,None,207.0,233.0,12.0,10.0,21.0,21.0,7.0,7.0,7.0,7.0,11.0,2.0,4.0,252.0,283.0,18.0,11.0,0.0,0.0,393.0,171.0,14.0,8.0,3259.0,2897.0,557.0,389.0,373.0,240.0,10.0,16.0,17.0,23.0,72.0,74.0,662.0,637.0,20401.0,19111.0,0.0,0.0,69.0,115.0,10.0,17.0,203.0,391.0,8.0,11.0,485.0,1392.0,25.0,34.0,61.0,58.0,51.0,67.0,157.0,162.0,3744.0,4289.0,25.0,18.0,,340.3636363636364,389.90909090909093,-545.0,-7.0,-26.0,0.3248407643312102,0.5714285714285714,2.3891625615763545,5.850987432675045,0.6696588868940754,340.3636363636364,389.90909090909093,,,0.4201687391426509,-49.54545454545455,2.272727272727273,-0.6363636363636364,0.1295405982905983,86.0,,,,,400.0769230769231,14.0,,379.3776223776224,
Mississippi State,2021.0,SEC,0.0,None,330.0,218.0,10.0,6.0,16.0,15.0,8.0,5.0,6.0,10.0,13.0,0.0,2.0,99.0,110.0,9.0,11.0,1.0,0.0,766.0,460.0,31.0,24.0,4918.0,3013.0,704.0,401.0,518.0,256.0,11.0,9.0,37.0,20.0,99.0,90.0,760.0,727.0,26243.0,20557.0,0.0,2.0,151.0,290.0,22.0,15.0,270.0,406.0,10.0,16.0,821.0,1474.0,28.0,34.0,70.0,61.0,79.0,74.0,172.0,179.0,5739.0,4487.0,17.0,16.0,,441.46153846153845,345.15384615384613,1252.0,-1.0,112.0,0.4593023255813953,0.625,3.0407407407407407,6.985795454545454,0.7357954545454546,441.46153846153845,345.15384615384613,,,0.6418168524594805,96.3076923076923,1.3076923076923077,-0.07692307692307693,0.14305628158215716,98.0,,,,,340.3636363636364,-545.0,,393.967365967366,
Mississippi State,2022.0,SEC,0.0,None,296.0,240.0,15.0,12.0,29.0,26.0,10.0,7.0,11.0,16.0,13.0,3.0,0.0,294.0,73.0,9.0,14.0,1.0,0.0,807.0,596.0,31.0,34.0,4035.0,2703.0,634.0,422.0,427.0,252.0,14.0,9.0,36.0,15.0,82.0,84.0,790.0,643.0,23380.0,23263.0,1.0,1.0,213.0,137.0,21.0,16.0,296.0,447.0,12.0,20.0,1071.0,1757.0,31.0,26.0,83.0,55.0,69.0,61.0,176.0,182.0,5106.0,4460.0,19.0,21.0,,392.7692307692308,343.0769230769231,646.0,2.0,56.0,0.3920454545454545,0.5172413793103449,3.618243243243243,6.364353312302839,0.6735015772870663,392.7692307692308,343.0769230769231,,,0.5794665952212683,49.69230769230769,1.4615384615384615,0.15384615384615385,0.2097532314923619,114.0,,,,,441.46153846153845,1252.0,,391.53146853146853,
Mississippi State,2023.0,SEC,0.0,None,199.0,218.0,10.0,16.0,24.0,28.0,4.0,5.0,5.0,3.0,12.0,0.0,2.0,61.0,75.0,10.0,7.0,1.0,1.0,550.0,418.0,23.0,21.0,2182.0,2456.0,348.0,340.0,201.0,231.0,7.0,10.0,15.0,21.0,75.0,67.0,682.0,546.0,20641.0,22559.0,1.0,0.0,200.0,63.0,17.0,9.0,401.0,449.0,12.0,14.0,1761.0,1751.0,27.0,27.0,67.0,69.0,49.0,57.0,159.0,168.0,3943.0,4207.0,14.0,12.0,,328.5833333333333,350.5833333333333,-264.0,-2.0,-19.0,0.3081761006289308,0.4166666666666667,4.3915211970074814,6.2701149425287355,0.5775862068965517,328.5833333333333,350.5833333333333,,,0.4616766019930023,-22.0,1.1666666666666667,-0.16666666666666666,0.4466142531067715,94.0,,,,,392.7692307692308,646.0,,387.60470085470087,
Mississippi State,2024.0,SEC,0.0,None,244.0,286.0,21.0,14.0,37.0,19.0,10.0,5.0,4.0,10.0,12.0,1.0,0.0,72.0,59.0,8.0,7.0,0.0,0.0,308.0,169.0,12.0,10.0,2871.0,2873.0,367.0,341.0,215.0,240.0,7.0,8.0,19.0,23.0,82.0,75.0,723.0,706.0,18496.0,24704.0,1.0,0.0,179.0,122.0,19.0,14.0,417.0,513.0,19.0,24.0,1663.0,2624.0,10.0,37.0,47.0,81.0,59.0,79.0,160.0,165.0,4534.0,5497.0,18.0,12.0,,377.8333333333333,458.0833333333333,-963.0,-6.0,-42.0,0.36875,0.5675675675675675,3.988009592326139,7.822888283378747,0.5858310626702997,377.8333333333333,458.0833333333333,,,0.38782663157660063,-80.25,1.5,-0.5,0.366784296426996,57.0,,,,,328.5833333333333,-264.0,,366.39529914529913,
Missouri,2018.0,SEC,0.0,None,319.0,243.0,8.0,7.0,15.0,26.0,7.0,6.0,6.0,7.0,13.0,1.0,1.0,117.0,107.0,8.0,10.0,0.0,0.0,334.0,612.0,17.0,29.0,3632.0,3404.0,451.0,444.0,281.0,247.0,10.0,8.0,28.0,23.0,90.0,87.0,800.0,759.0,23871.0,22219.0,0.0,2.0,52.0,131.0,20.0,13.0,553.0,442.0,27.0,11.0,2631.0,1634.0,27.0,13.0,76.0,52.0,96.0,61.0,207.0,182.0,6263.0,5038.0,15.0,16.0,,481.7692307692308,387.53846153846155,1225.0,1.0,76.0,0.463768115942029,0.5333333333333333,4.757685352622062,8.053215077605321,0.623059866962306,481.7692307692308,387.53846153846155,,,0.6261723517158755,94.23076923076923,1.1538461538461537,0.07692307692307693,0.4200862206610251,103.0,,,,,394.43589743589746,134.5,,481.7692307692308,
Missouri,2019.0,SEC,0.0,None,243.0,194.0,7.0,5.0,13.0,14.0,6.0,7.0,13.0,12.0,12.0,4.0,0.0,266.0,114.0,8.0,8.0,0.0,0.0,161.0,132.0,9.0,6.0,2671.0,2151.0,376.0,348.0,226.0,175.0,8.0,8.0,17.0,15.0,83.0,69.0,809.0,627.0,21529.0,21671.0,1.0,0.0,223.0,226.0,21.0,23.0,476.0,423.0,14.0,12.0,1820.0,1593.0,25.0,35.0,92.0,86.0,66.0,60.0,181.0,182.0,4491.0,3744.0,14.0,15.0,,374.25,312.0,747.0,1.0,49.0,0.3646408839779005,0.5384615384615384,3.823529411764706,7.1037234042553195,0.601063829787234,374.25,312.0,,,0.6061488125619102,62.25,1.1666666666666667,0.08333333333333333,0.40525495435315073,117.0,,,,,481.7692307692308,1225.0,,428.00961538461536,
Missouri,2020.0,SEC,0.0,None,222.0,218.0,10.0,13.0,18.0,18.0,8.0,5.0,5.0,8.0,10.0,1.0,0.0,67.0,67.0,6.0,4.0,0.0,0.0,163.0,51.0,10.0,3.0,2668.0,2455.0,363.0,309.0,246.0,181.0,2.0,5.0,9.0,21.0,58.0,56.0,500.0,457.0,18411.0,17549.0,0.0,0.0,56.0,33.0,10.0,9.0,350.0,360.0,21.0,19.0,1362.0,1614.0,19.0,15.0,50.0,56.0,61.0,47.0,141.0,125.0,4030.0,4069.0,14.0,9.0,,403.0,406.9,-39.0,-5.0,4.0,0.4326241134751773,0.5555555555555556,3.891428571428571,7.349862258953168,0.6776859504132231,403.0,406.9,,,0.4942939435926662,-3.9,1.4,-0.5,0.3379652605459057,69.0,,,,,374.25,747.0,,419.6730769230769,
